workout_id,start_time,end_time,exercise_index,exercise_title,exercise_notes,set_index,set_weight_lbs,set_reps,workout_type,volume,workout_duration,weight_score
74505daf-6898-40cf-bf0c-2bd6dfa8b94d,2025-04-28 16:24:45-04,2025-04-28 17:10:31-04,3,Chest Press (Machine),,0,125.02,8,Upper,1000.16,45.77,-0.34
74505daf-6898-40cf-bf0c-2bd6dfa8b94d,2025-04-28 16:24:45-04,2025-04-28 17:10:31-04,3,Chest Press (Machine),,1,125.02,6,Upper,750.12,45.77,-0.34
583f9856-3112-4dfc-b35a-ca0397ca7abb,2025-04-07 17:08:37-04,2025-04-07 18:00:08-04,4,Chest Press (Machine),,0,140.02,5,Upper,700.1,51.52,0.83
583f9856-3112-4dfc-b35a-ca0397ca7abb,2025-04-07 17:08:37-04,2025-04-07 18:00:08-04,4,Chest Press (Machine),,1,135.02,4,Upper,540.08,51.52,0.44
53e2f6d9-8354-4a5e-a7cc-7ada6d6ed531,2025-03-31 16:40:54-04,2025-03-31 17:37:17-04,3,Chest Press (Machine),,0,140.02,6,Upper,840.12,56.38,0.83
53e2f6d9-8354-4a5e-a7cc-7ada6d6ed531,2025-03-31 16:40:54-04,2025-03-31 17:37:17-04,3,Chest Press (Machine),,1,140.02,4,Upper,560.08,56.38,0.83
4cac1e67-6d6b-459f-b4a6-556c5f761eb1,2025-03-27 13:36:27-04,2025-03-27 14:23:05-04,0,Chest Press (Machine),,0,135.02,6,Upper,810.12,46.63,0.44
4cac1e67-6d6b-459f-b4a6-556c5f761eb1,2025-03-27 13:36:27-04,2025-03-27 14:23:05-04,0,Chest Press (Machine),,1,135.02,4,Upper,540.08,46.63,0.44
9426cafe-7c28-4a47-9143-35526b0607c0,2025-03-24 15:16:58-04,2025-03-24 16:14:33-04,4,Chest Press (Machine),"No rib compression, horizontal grip",0,145.02,3,Upper,435.06,57.58,1.22
9426cafe-7c28-4a47-9143-35526b0607c0,2025-03-24 15:16:58-04,2025-03-24 16:14:33-04,4,Chest Press (Machine),"No rib compression, horizontal grip",1,125.02,7,Upper,875.14,57.58,-0.34
2e2d56e1-a4d1-481c-80b5-8a4fd80f76c2,2025-03-22 14:07:08-04,2025-03-22 15:19:20-04,7,Chest Press (Machine),,0,120.02,8,Upper,960.16,72.2,-0.73
2e2d56e1-a4d1-481c-80b5-8a4fd80f76c2,2025-03-22 14:07:08-04,2025-03-22 15:19:20-04,7,Chest Press (Machine),,1,120.02,6,Upper,720.12,72.2,-0.73
42aa62ff-781d-4832-aa5e-b6bd40696f8b,2025-03-13 14:20:29-04,2025-03-13 15:13:33-04,0,Chest Press (Machine),,0,160.03,6,Upper,960.18,53.07,2.39
42aa62ff-781d-4832-aa5e-b6bd40696f8b,2025-03-13 14:20:29-04,2025-03-13 15:13:33-04,0,Chest Press (Machine),,1,160.03,4,Upper,640.12,53.07,2.39
fd1bc5be-917d-4a6a-8a43-5366e2172003,2025-03-10 16:01:24-04,2025-03-10 17:07:33-04,0,Chest Press (Machine),,0,160.03,5,Upper,800.15,66.15,2.39
fd1bc5be-917d-4a6a-8a43-5366e2172003,2025-03-10 16:01:24-04,2025-03-10 17:07:33-04,0,Chest Press (Machine),,1,160.03,5,Upper,800.15,66.15,2.39
0e81afff-f0e0-459b-9c1a-a8ce04740072,2025-03-06 13:33:49-05,2025-03-06 14:27:41-05,0,Chest Press (Machine),PF Machine,0,150.03,5,Upper,750.15,53.87,1.61
0e81afff-f0e0-459b-9c1a-a8ce04740072,2025-03-06 13:33:49-05,2025-03-06 14:27:41-05,0,Chest Press (Machine),PF Machine,1,150.03,5,Upper,750.15,53.87,1.61
483a421b-9fa9-4336-a7b8-d386d684702f,2025-03-03 15:28:40-05,2025-03-03 16:16:56-05,0,Chest Press (Machine),,0,115.02,7,Upper,805.14,48.27,-1.12
483a421b-9fa9-4336-a7b8-d386d684702f,2025-03-03 15:28:40-05,2025-03-03 16:16:56-05,0,Chest Press (Machine),,1,115.02,5,Upper,575.1,48.27,-1.12
9380161f-e2da-4c6a-b0db-5dd9b05b259a,2025-02-27 13:10:31-05,2025-02-27 14:07:33-05,4,Chest Press (Machine),,0,115.02,6,Upper,690.12,57.03,-1.12
9380161f-e2da-4c6a-b0db-5dd9b05b259a,2025-02-27 13:10:31-05,2025-02-27 14:07:33-05,4,Chest Press (Machine),,1,115.02,5,Upper,575.1,57.03,-1.12
be6988bf-2081-4463-a8ff-394a7da74e15,2025-02-22 16:27:25-05,2025-02-22 17:26:13-05,0,Chest Press (Machine),,0,115.02,6,Upper,690.12,58.8,-1.12
be6988bf-2081-4463-a8ff-394a7da74e15,2025-02-22 16:27:25-05,2025-02-22 17:26:13-05,0,Chest Press (Machine),,1,115.02,5,Upper,575.1,58.8,-1.12
f6aefe97-56cc-4688-9f13-e4edd09231f3,2025-02-12 14:41:47-05,2025-02-12 15:43:05-05,0,Chest Press (Machine),,0,120.02,6,Upper,720.12,61.3,-0.73
f6aefe97-56cc-4688-9f13-e4edd09231f3,2025-02-12 14:41:47-05,2025-02-12 15:43:05-05,0,Chest Press (Machine),,1,120.02,5,Upper,600.1,61.3,-0.73
2d54bf07-097b-41dd-a27b-d861556acef0,2025-02-06 13:38:02-05,2025-02-06 14:35:12-05,0,Chest Press (Machine),,0,115.02,6,Upper,690.12,57.17,-1.12
2d54bf07-097b-41dd-a27b-d861556acef0,2025-02-06 13:38:02-05,2025-02-06 14:35:12-05,0,Chest Press (Machine),,1,115.02,5,Upper,575.1,57.17,-1.12
1f960d11-0748-47cd-a732-1dd2a485303b,2025-02-04 16:19:13-05,2025-02-04 17:19:49-05,0,Chest Press (Machine),,0,120.02,5,Upper,600.1,60.6,-0.73
1f960d11-0748-47cd-a732-1dd2a485303b,2025-02-04 16:19:13-05,2025-02-04 17:19:49-05,0,Chest Press (Machine),,1,115.02,5,Upper,575.1,60.6,-1.12
636b1e15-5096-4dca-8579-01e52b6bdfaf,2025-01-31 15:35:25-05,2025-01-31 16:40:52-05,0,Chest Press (Machine),,0,120.02,6,Upper,720.12,65.45,-0.73
636b1e15-5096-4dca-8579-01e52b6bdfaf,2025-01-31 15:35:25-05,2025-01-31 16:40:52-05,0,Chest Press (Machine),,1,120.02,4,Upper,480.08,65.45,-0.73
0aba088b-7a7c-4be4-8c2f-4df7f44d8ba4,2025-01-28 16:31:36-05,2025-01-28 17:34:21-05,0,Chest Press (Machine),,0,145.02,7,Upper,1015.14,62.75,1.22
0aba088b-7a7c-4be4-8c2f-4df7f44d8ba4,2025-01-28 16:31:36-05,2025-01-28 17:34:21-05,0,Chest Press (Machine),,1,145.02,6,Upper,870.12,62.75,1.22
8068e25a-2016-4691-9930-08bf083c3149,2025-01-24 17:18:25-05,2025-01-24 18:21:22-05,0,Chest Press (Machine),,0,115.02,7,Upper,805.14,62.95,-1.12
8068e25a-2016-4691-9930-08bf083c3149,2025-01-24 17:18:25-05,2025-01-24 18:21:22-05,0,Chest Press (Machine),,1,115.02,6,Upper,690.12,62.95,-1.12
6716fa33-d530-45f1-9050-6cf69aa1b3e1,2025-01-21 13:10:43-05,2025-01-21 14:09:06-05,0,Chest Press (Machine),,0,115.02,6,Upper,690.12,58.38,-1.12
6716fa33-d530-45f1-9050-6cf69aa1b3e1,2025-01-21 13:10:43-05,2025-01-21 14:09:06-05,0,Chest Press (Machine),,1,115.02,5,Upper,575.1,58.38,-1.12
2a65e79f-536c-4805-9415-15d0f48bc225,2025-01-09 11:44:51-05,2025-01-09 12:41:05-05,0,Chest Press (Machine),,0,115.02,6,Upper,690.12,56.23,-1.12
2a65e79f-536c-4805-9415-15d0f48bc225,2025-01-09 11:44:51-05,2025-01-09 12:41:05-05,0,Chest Press (Machine),,1,115.02,4,Upper,460.08,56.23,-1.12
